N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_4-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_4-layer,conv2/Convolution,119936,63488,462422016,147456,19267584,19267584,346816512,3612672,13393920,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_4-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,conv2/Convolution,120128,7232,578027520,184320,19267584,19267584,346816512,3612672,13430784,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,conv2/Convolution,120320,7424,693633024,221184,19267584,19267584,346816512,3612672,13467648,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,conv2/Convolution,120512,7616,809238528,258048,19267584,19267584,346816512,3612672,13504512,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_8-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_8-layer,conv2/Convolution,158337,45441,924844032,294912,19267584,19267584,346816512,10838016,20766720,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_8-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_1-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_1-layer,conv2/Convolution,125632,97408,115605504,36864,19267584,19267584,462422016,4816896,14487552,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_1-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv2/Convolution,125824,97600,231211008,73728,19267584,19267584,462422016,4816896,14524416,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_3-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_3-layer,conv2/Convolution,126016,69568,346816512,110592,19267584,19267584,462422016,4816896,14561280,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_3-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv2/Convolution,126208,69760,462422016,147456,19267584,19267584,462422016,4816896,14598144,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_5-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_5-layer,conv2/Convolution,126400,13504,578027520,184320,19267584,19267584,462422016,4816896,14635008,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_5-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_6-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_6-layer,conv2/Convolution,126592,13696,693633024,221184,19267584,19267584,462422016,4816896,14671872,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_6-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_7-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_7-layer,conv2/Convolution,126784,13888,809238528,258048,19267584,19267584,462422016,4816896,14708736,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_7-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv2/Convolution,177153,64257,924844032,294912,19267584,19267584,462422016,14450688,24379392,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,conv2/Convolution,131904,75456,115605504,36864,19267584,19267584,578027520,6021120,15691776,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_2-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_2-layer,conv2/Convolution,132096,75648,231211008,73728,19267584,19267584,578027520,6021120,15728640,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_2-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,conv2/Convolution,132288,19392,346816512,110592,19267584,19267584,578027520,6021120,15765504,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_4-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_4-layer,conv2/Convolution,132480,19584,462422016,147456,19267584,19267584,578027520,6021120,15802368,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_4-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,conv2/Convolution,226918,1126,578027520,184320,19267584,19267584,578027520,18063360,27881472,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,conv2/Convolution,227110,1318,693633024,221184,19267584,19267584,578027520,18063360,27918336,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,conv2/Convolution,227302,1510,809238528,258048,19267584,19267584,578027520,18063360,27955200,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_8-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_8-layer,conv2/Convolution,226470,678,924844032,294912,19267584,19267584,578027520,18063360,27992064,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_8-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,conv2/Convolution,138176,81728,115605504,36864,19267584,19267584,693633024,7225344,16896000,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_2-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_2-layer,conv2/Convolution,138368,81920,231211008,73728,19267584,19267584,693633024,7225344,16932864,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_2-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,conv2/Convolution,138560,25664,346816512,110592,19267584,19267584,693633024,7225344,16969728,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_4-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_4-layer,conv2/Convolution,138752,25856,462422016,147456,19267584,19267584,693633024,7225344,17006592,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_4-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,conv2/Convolution,226928,1136,578027520,184320,19267584,19267584,693633024,7225344,17043456,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,conv2/Convolution,227120,1328,693633024,221184,19267584,19267584,693633024,7225344,17080320,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,conv2/Convolution,227312,1520,809238528,258048,19267584,19267584,693633024,7225344,17117184,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_8-base,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_8-layer,conv2/Convolution,226486,694,924844032,294912,19267584,19267584,693633024,21676032,31604736,9633792,192,65536,16384,32768,16
16,32,8,2,width_14-height_14-cin_384-cout_96-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_8-layer,conv-b2/Convolution,904342,1174,3699376128,1179648,77070336,77070336,3699376128,57802752,97517568,38535168,192,65536,16384,32768,16
